UTMX,UTMY
319350,4178600
319400,4178600
319300,4178550
319350,4178550
319400,4178550
319250,4178500
319300,4178500
319350,4178500
319400,4178500
319250,4178450
319300,4178450
319350,4178450
319400,4178450
319450,4178450
319300,4178400
319350,4178400
319400,4178400
319450,4178400
319300,4178350
319350,4178350
319400,4178350
319450,4178350
319500,4178350
319400,4178300
319450,4178300
319500,4178300
319400,4178250
319450,4178250
319500,4178250
319550,4178250
319600,4178250
319400,4178200
319450,4178200
319500,4178200
319550,4178200
319600,4178200
319650,4178200
319700,4178200
319450,4178150
319500,4178150
319550,4178150
319600,4178150
319650,4178150
319700,4178150
319750,4178150
319600,4178100
319650,4178100
319700,4178100
319750,4178100
319800,4178100
319600,4178050
319700,4178050
319750,4178050
319800,4178050
319850,4178050
319900,4178050
319950,4178050
320000,4178050
319700,4178000
319850,4178000
319900,4178000
319950,4178000
320000,4178000
319850,4177950
319900,4177950
319950,4177950
320000,4177950
320050,4177950
319850,4177900
319900,4177900
319950,4177900
320000,4177900
320050,4177900
320100,4177900
320150,4177900
319900,4177850
319950,4177850
320000,4177850
320050,4177850
320100,4177850
320150,4177850
319950,4177800
320000,4177800
320050,4177800
320100,4177800
320150,4177800
320050,4177750
320100,4177750
320150,4177750
320200,4177750
320100,4177700
320150,4177700
320200,4177700
320250,4177700
320300,4177700
320100,4177650
320150,4177650
320200,4177650
320250,4177650
320300,4177650
320100,4177600
320150,4177600
320200,4177600
320250,4177600
320300,4177600
320350,4177600
320150,4177550
320200,4177550
320250,4177550
320300,4177550
320350,4177550
320150,4177500
320200,4177500
320250,4177500
320300,4177500
320350,4177500
320400,4177500
320450,4177500
320350,4177450
320400,4177450
320450,4177450
320350,4177400
320400,4177400
320450,4177400
320500,4177400
320350,4177350
320400,4177350
320450,4177350
320500,4177350
320550,4177350
320400,4177300
320450,4177300
320500,4177300
320550,4177300
320400,4177250
320450,4177250
320500,4177250
320550,4177250
320450,4177200
320500,4177200
320550,4177200
320600,4177200
322150,4177200
322200,4177200
322250,4177200
322300,4177200
320450,4177150
320500,4177150
320550,4177150
320600,4177150
320650,4177150
321750,4177150
321800,4177150
321850,4177150
321900,4177150
321950,4177150
322000,4177150
322050,4177150
322100,4177150
322150,4177150
322200,4177150
322250,4177150
322300,4177150
322350,4177150
322450,4177150
322500,4177150
320500,4177100
320550,4177100
320600,4177100
320650,4177100
321700,4177100
321750,4177100
321800,4177100
321850,4177100
321900,4177100
321950,4177100
322000,4177100
322450,4177100
322500,4177100
322550,4177100
320500,4177050
320550,4177050
320600,4177050
320650,4177050
321400,4177050
321450,4177050
321500,4177050
321550,4177050
321600,4177050
321650,4177050
321700,4177050
321750,4177050
321800,4177050
322550,4177050
322600,4177050
322700,4177050
320450,4177000
320500,4177000
320550,4177000
320600,4177000
320650,4177000
321200,4177000
321250,4177000
321300,4177000
321350,4177000
321400,4177000
321450,4177000
321500,4177000
321550,4177000
321600,4177000
321650,4177000
321700,4177000
321750,4177000
321800,4177000
321850,4177000
322450,4177000
322500,4177000
322550,4177000
322600,4177000
322650,4177000
322700,4177000
322750,4177000
320550,4176950
320600,4176950
320650,4176950
321100,4176950
321150,4176950
321200,4176950
321250,4176950
321300,4176950
321350,4176950
321400,4176950
321450,4176950
321550,4176950
321600,4176950
321650,4176950
321700,4176950
321750,4176950
321800,4176950
321850,4176950
321900,4176950
321950,4176950
322000,4176950
322050,4176950
322100,4176950
322150,4176950
322200,4176950
322250,4176950
322300,4176950
322350,4176950
322400,4176950
322450,4176950
322500,4176950
322550,4176950
322600,4176950
322650,4176950
322700,4176950
322750,4176950
322800,4176950
320550,4176900
320600,4176900
321000,4176900
321050,4176900
321100,4176900
321150,4176900
321200,4176900
321900,4176900
321950,4176900
322000,4176900
322050,4176900
322100,4176900
322150,4176900
322200,4176900
322250,4176900
322300,4176900
322350,4176900
322400,4176900
322450,4176900
322500,4176900
322550,4176900
322600,4176900
322700,4176900
322750,4176900
322800,4176900
322850,4176900
320550,4176850
320600,4176850
320650,4176850
320700,4176850
320900,4176850
320950,4176850
321000,4176850
321050,4176850
322800,4176850
322850,4176850
322900,4176850
320600,4176800
320650,4176800
320700,4176800
320750,4176800
320800,4176800
320850,4176800
320900,4176800
320950,4176800
322800,4176800
322850,4176800
322900,4176800
320750,4176750
320800,4176750
320850,4176750
322850,4176750
322900,4176750
322900,4176700
322950,4176700
322850,4176650
322900,4176650
322950,4176650
322850,4176600
322900,4176600
322950,4176600
323000,4176600
322850,4176550
322900,4176550
322950,4176550
322850,4176500
322900,4176500
322950,4176500
322900,4176450
322950,4176450
322900,4176400
322950,4176400
323000,4176400
322900,4176350
322950,4176350
323000,4176350
322850,4176300
322900,4176300
322950,4176300
323000,4176300
323050,4176300
322850,4176250
322950,4176250
323000,4176250
323050,4176250
323100,4176250
322900,4176200
322950,4176200
323000,4176200
323050,4176200
323100,4176200
322900,4176150
322950,4176150
323000,4176150
323050,4176150
323100,4176150
323150,4176150
322900,4176100
322950,4176100
323000,4176100
323050,4176100
323100,4176100
323150,4176100
323200,4176100
322900,4176050
322950,4176050
323000,4176050
323050,4176050
323100,4176050
323150,4176050
322900,4176000
322950,4176000
323000,4176000
323050,4176000
323100,4176000
323150,4176000
323200,4176000
323250,4176000
322950,4175950
323000,4175950
323050,4175950
323100,4175950
323150,4175950
323200,4175950
323250,4175950
323050,4175900
323100,4175900
323150,4175900
323200,4175900
323250,4175900
323300,4175900
323100,4175850
323150,4175850
323200,4175850
323250,4175850
323300,4175850
323100,4175800
323150,4175800
323200,4175800
323250,4175800
323300,4175800
323350,4175800
323150,4175750
323200,4175750
323250,4175750
323300,4175750
323350,4175750
323400,4175750
323250,4175700
323300,4175700
323350,4175700
323400,4175700
323450,4175700
323250,4175650
323300,4175650
323350,4175650
323400,4175650
323450,4175650
323600,4175650
323650,4175650
323300,4175600
323350,4175600
323400,4175600
323450,4175600
323500,4175600
323550,4175600
323600,4175600
323650,4175600
323700,4175600
323750,4175600
323350,4175550
323400,4175550
323450,4175550
323500,4175550
323550,4175550
323600,4175550
323750,4175550
323800,4175550
323850,4175550
323900,4175550
323950,4175550
323400,4175500
323450,4175500
323500,4175500
323550,4175500
323600,4175500
323850,4175500
323900,4175500
323950,4175500
324000,4175500
324050,4175500
324400,4175500
324450,4175500
324500,4175500
324550,4175500
324600,4175500
323450,4175450
323500,4175450
323550,4175450
323600,4175450
323650,4175450
323950,4175450
324000,4175450
324050,4175450
324100,4175450
324150,4175450
324200,4175450
324250,4175450
324300,4175450
324350,4175450
324400,4175450
324450,4175450
324500,4175450
324550,4175450
324600,4175450
324650,4175450
324700,4175450
324750,4175450
324800,4175450
324900,4175450
324950,4175450
325000,4175450
323500,4175400
323550,4175400
323600,4175400
323650,4175400
323700,4175400
324050,4175400
324100,4175400
324150,4175400
324200,4175400
324250,4175400
324300,4175400
324350,4175400
324400,4175400
324450,4175400
324500,4175400
324550,4175400
324600,4175400
324650,4175400
324700,4175400
324750,4175400
324800,4175400
324850,4175400
324900,4175400
324950,4175400
325000,4175400
325050,4175400
325100,4175400
325150,4175400
325200,4175400
325250,4175400
325300,4175400
325350,4175400
325400,4175400
325450,4175400
325500,4175400
325550,4175400
325600,4175400
325650,4175400
325700,4175400
325750,4175400
325800,4175400
323600,4175350
323650,4175350
323700,4175350
323750,4175350
324750,4175350
324800,4175350
324850,4175350
324900,4175350
324950,4175350
325000,4175350
325050,4175350
325100,4175350
325150,4175350
325200,4175350
325250,4175350
325300,4175350
325350,4175350
325400,4175350
325450,4175350
325500,4175350
325550,4175350
325600,4175350
325650,4175350
325700,4175350
325750,4175350
325800,4175350
325850,4175350
325900,4175350
323700,4175300
323750,4175300
323800,4175300
323850,4175300
324750,4175300
324800,4175300
325600,4175300
325650,4175300
325700,4175300
325750,4175300
325800,4175300
325850,4175300
325900,4175300
325950,4175300
323800,4175250
323850,4175250
323900,4175250
323950,4175250
324000,4175250
324050,4175250
324100,4175250
324150,4175250
324200,4175250
324250,4175250
324300,4175250
324750,4175250
325550,4175250
325600,4175250
325650,4175250
325700,4175250
325750,4175250
325800,4175250
325850,4175250
325900,4175250
325950,4175250
326000,4175250
323850,4175200
323900,4175200
323950,4175200
324000,4175200
324050,4175200
324100,4175200
324150,4175200
324200,4175200
324250,4175200
324300,4175200
324350,4175200
324400,4175200
324450,4175200
324500,4175200
324550,4175200
324600,4175200
324650,4175200
325450,4175200
325500,4175200
325550,4175200
325600,4175200
325650,4175200
325700,4175200
325900,4175200
325950,4175200
326000,4175200
326050,4175200
324350,4175150
324400,4175150
324450,4175150
324500,4175150
324550,4175150
324600,4175150
324650,4175150
324700,4175150
324750,4175150
325250,4175150
325300,4175150
325350,4175150
325400,4175150
325450,4175150
325500,4175150
325550,4175150
325600,4175150
325950,4175150
326000,4175150
326050,4175150
326100,4175150
324450,4175100
324500,4175100
324550,4175100
324600,4175100
324650,4175100
324700,4175100
324750,4175100
324800,4175100
324850,4175100
324900,4175100
324950,4175100
325000,4175100
325050,4175100
325100,4175100
325150,4175100
325200,4175100
325250,4175100
325300,4175100
325350,4175100
325400,4175100
325450,4175100
325500,4175100
326050,4175100
326100,4175100
326150,4175100
324600,4175050
324650,4175050
324700,4175050
324750,4175050
324800,4175050
324850,4175050
324900,4175050
324950,4175050
325000,4175050
325050,4175050
325100,4175050
325150,4175050
325200,4175050
325250,4175050
325300,4175050
325350,4175050
326100,4175050
326150,4175050
324850,4175000
324950,4175000
325000,4175000
325050,4175000
325100,4175000
325300,4175000
326100,4175000
326150,4175000
326200,4175000
326150,4174950
326200,4174950
326150,4174900
326200,4174900
326150,4174850
326200,4174850
326250,4174850
326200,4174800
326250,4174800
326200,4174750
326250,4174750
326200,4174700
326250,4174700
326200,4174650
326250,4174650
326300,4174650
326200,4174600
326250,4174600
326300,4174600
326250,4174550
326300,4174550
326250,4174500
326300,4174500
326250,4174450
326300,4174450
326250,4174400
326300,4174400
326350,4174400
326250,4174350
326300,4174350
326350,4174350
326250,4174300
326300,4174300
326350,4174300
326400,4174300
326250,4174250
326300,4174250
326350,4174250
326400,4174250
326250,4174200
326300,4174200
326350,4174200
326400,4174200
326150,4174150
326250,4174150
326300,4174150
326350,4174150
326250,4174100
326300,4174100
326350,4174100
326200,4174050
326250,4174050
326300,4174050
326350,4174050
326150,4174000
326200,4174000
326250,4174000
326300,4174000
326350,4174000
326150,4173950
326200,4173950
326250,4173950
326300,4173950
326150,4173900
326200,4173900
326250,4173900
326300,4173900
326150,4173850
326200,4173850
326250,4173850
326300,4173850
326150,4173800
326200,4173800
326250,4173800
326300,4173800
330750,4173800
330800,4173800
330850,4173800
330900,4173800
330950,4173800
326150,4173750
326200,4173750
326250,4173750
326300,4173750
330600,4173750
330650,4173750
330700,4173750
330750,4173750
330800,4173750
330850,4173750
330900,4173750
330950,4173750
331000,4173750
331050,4173750
326200,4173700
326250,4173700
326300,4173700
330500,4173700
330550,4173700
330600,4173700
330650,4173700
330700,4173700
330750,4173700
330800,4173700
330850,4173700
330900,4173700
330950,4173700
331000,4173700
331050,4173700
331100,4173700
326200,4173650
326250,4173650
326300,4173650
330400,4173650
330450,4173650
330500,4173650
330550,4173650
330600,4173650
330650,4173650
330700,4173650
330750,4173650
330800,4173650
331000,4173650
331050,4173650
331100,4173650
331150,4173650
326200,4173600
326250,4173600
326300,4173600
330250,4173600
330300,4173600
330350,4173600
330400,4173600
330450,4173600
330500,4173600
330550,4173600
330600,4173600
330650,4173600
331050,4173600
331100,4173600
331150,4173600
326250,4173550
326300,4173550
326350,4173550
330100,4173550
330150,4173550
330200,4173550
330250,4173550
330300,4173550
330350,4173550
330400,4173550
330450,4173550
330500,4173550
330550,4173550
331050,4173550
331100,4173550
331150,4173550
326250,4173500
326300,4173500
326350,4173500
330050,4173500
330100,4173500
330150,4173500
330200,4173500
330250,4173500
330300,4173500
330350,4173500
330400,4173500
330450,4173500
330500,4173500
331050,4173500
331100,4173500
331150,4173500
326300,4173450
326350,4173450
326400,4173450
329100,4173450
329150,4173450
329200,4173450
329250,4173450
329300,4173450
329350,4173450
329400,4173450
329450,4173450
329500,4173450
329850,4173450
329900,4173450
329950,4173450
330000,4173450
330050,4173450
330100,4173450
330150,4173450
330200,4173450
330250,4173450
330300,4173450
330350,4173450
330400,4173450
330450,4173450
331050,4173450
331100,4173450
331150,4173450
331200,4173450
326300,4173400
326350,4173400
326400,4173400
326450,4173400
329000,4173400
329050,4173400
329700,4173400
329750,4173400
329800,4173400
329850,4173400
329900,4173400
329950,4173400
330000,4173400
330050,4173400
330200,4173400
330250,4173400
330300,4173400
330350,4173400
330400,4173400
331050,4173400
331100,4173400
331150,4173400
326300,4173350
326350,4173350
326400,4173350
326450,4173350
328800,4173350
328850,4173350
328900,4173350
328950,4173350
329000,4173350
329700,4173350
329750,4173350
329800,4173350
329850,4173350
329900,4173350
330200,4173350
330250,4173350
330300,4173350
330350,4173350
331000,4173350
331050,4173350
331100,4173350
331150,4173350
326350,4173300
326400,4173300
326450,4173300
326500,4173300
326550,4173300
328250,4173300
328500,4173300
328550,4173300
328600,4173300
328650,4173300
328900,4173300
328950,4173300
329000,4173300
329050,4173300
329100,4173300
329400,4173300
329600,4173300
329650,4173300
329700,4173300
329750,4173300
329800,4173300
329850,4173300
330100,4173300
330150,4173300
330200,4173300
330250,4173300
330300,4173300
331000,4173300
331050,4173300
331100,4173300
331150,4173300
326450,4173250
326500,4173250
326550,4173250
326600,4173250
326650,4173250
328250,4173250
328300,4173250
328350,4173250
328400,4173250
328500,4173250
328550,4173250
328600,4173250
328650,4173250
328700,4173250
328750,4173250
328800,4173250
328850,4173250
328900,4173250
328950,4173250
329000,4173250
329050,4173250
329100,4173250
329150,4173250
329200,4173250
329250,4173250
329300,4173250
329350,4173250
329400,4173250
329450,4173250
329500,4173250
329550,4173250
329600,4173250
329650,4173250
329700,4173250
329750,4173250
329800,4173250
329850,4173250
329900,4173250
329950,4173250
